Year,Mean recession probability,Recession probability from classifier 1,Recession probability from classifier 2,Recession probability from classifier 3,Recession probability from classifier 4,Recession probability from classifier 5,Recession probability from classifier 6,Recession probability from classifier 7,Recession probability from classifier 8,Recession probability from classifier 9
1981.75,0.555829805126105,0,0,0,0.902643478931561,0.882805493849799,0.860868671540498,0.816649716394301,0.795302256895036,0.744198628523754
1981.83333333333,0.935464875034352,0.972150187016653,0.968312985300104,0.951372785780471,0.967509751733919,0.956583480711803,0.945507871840245,0.912132832177896,0.895637434412355,0.849976546335723
1981.91666666667,0.975016658016133,0.993755574615886,0.992321313499251,0.986484961726104,0.991667634646171,0.987309762689171,0.983052573237677,0.96448939908152,0.954409400747178,0.921659301902239
1982,0.991207693092173,0.998974220949243,0.998610226136384,0.997143845315306,0.998372932884105,0.997099109221005,0.995853050960428,0.987985877941345,0.983052573237668,0.96377740118407
1982.08333333333,0.997133598691192,0.99987744156062,0.999813441945877,0.999544440561423,0.99975964631855,0.9994846234019,0.99920683937534,0.996615629426545,0.994666784955827,0.985233540674645
1982.16666666667,0.999133899176512,0.999989404236945,0.999981518353283,0.999945447253618,0.999973264462249,0.999929158593897,0.999881982791736,0.999209387940166,0.998584711082272,0.994710217874438
1982.25,0.999760042541512,0.99999933959063,0.999998653643131,0.999995114192077,0.999997768247554,0.999992491149788,0.999986386499785,0.999847304564817,0.999684216640875,0.998339108344948
1982.33333333333,0.99993978094225,0.99999997040629,0.99999992806952,0.999999673655995,0.999999860548967,0.999999387792528,0.999998785766264,0.999975674962908,0.999940893709145,0.999543853568631
1982.41666666667,0.999986443858115,0.999999999048529,0.999999997187314,0.999999983777926,0.999999993490038,0.999999961679296,0.999999916424471,0.999996809490988,0.99999073580307,0.9998905978214
1982.5,0.999997283317274,0.999999999978086,0.999999999919627,0.999999999400879,0.999999999773292,0.999999998161205,0.999999995567689,0.99999965594578,0.999998785766264,0.999977115342646
1982.58333333333,0.999999518407721,0.999999999999639,0.999999999998324,0.999999999983581,0.999999999994117,0.99999999993244,0.999999999819105,0.999999969530811,0.999999867067925,0.999995829343552
1982.66666666667,0.999999924886107,0.999999999999996,0.999999999999974,0.999999999999666,0.999999999999886,0.999999999998101,0.999999999994324,0.999999997786071,0.999999987855055,0.999999338341888
1982.75,0.999999989736812,1,1,0.999999999999995,0.999999999999998,0.999999999999959,0.999999999999863,0.999999999868111,0.999999999074713,0.999999908688671
1982.83333333333,0.999999998775509,1,1,1,1,0.999999999999999,0.999999999999997,0.999999999993562,0.99999999994125,0.999999989044773
1982.91666666667,0.999999999872725,1,1,1,1,1,1,0.999999999999743,0.999999999996893,0.999999998857888
1983,0.999999999988493,1,1,1,1,1,1,0.999999999999992,0.999999999999863,0.99999999989658
1983.08333333333,0.999999999999096,1,1,1,1,1,1,1,0.999999999999995,0.999999999991869
1983.16666666667,0.777777777777716,0,1,1,0,1,1,1,1,0.999999999999445
1983.25,0.555555555555552,0,1,1,0,1,0,1,0,0.999999999999967
1983.33333333333,0,0,0,0,0,0,0,0,0,0
1983.41666666667,0,0,0,0,0,0,0,0,0,0
1983.5,0,0,0,0,0,0,0,0,0,0
1983.58333333333,0,0,0,0,0,0,0,0,0,0
1983.66666666667,0,0,0,0,0,0,0,0,0,0
1983.75,0,0,0,0,0,0,0,0,0,0
1983.83333333333,0,0,0,0,0,0,0,0,0,0
1983.91666666667,0,0,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,0,0
1984.08333333333,0,0,0,0,0,0,0,0,0,0
1984.16666666667,0,0,0,0,0,0,0,0,0,0
1984.25,0,0,0,0,0,0,0,0,0,0
1984.33333333333,0,0,0,0,0,0,0,0,0,0
1984.41666666667,0,0,0,0,0,0,0,0,0,0
1984.5,0,0,0,0,0,0,0,0,0,0
1984.58333333333,0,0,0,0,0,0,0,0,0,0
1984.66666666667,0,0,0,0,0,0,0,0,0,0
1984.75,0,0,0,0,0,0,0,0,0,0
1984.83333333333,0,0,0,0,0,0,0,0,0,0
1984.91666666667,0,0,0,0,0,0,0,0,0,0
1985,0,0,0,0,0,0,0,0,0,0
1985.08333333333,0,0,0,0,0,0,0,0,0,0
1985.16666666667,0,0,0,0,0,0,0,0,0,0
1985.25,0,0,0,0,0,0,0,0,0,0
1985.33333333333,0,0,0,0,0,0,0,0,0,0
1985.41666666667,0,0,0,0,0,0,0,0,0,0
1985.5,0,0,0,0,0,0,0,0,0,0
1985.58333333333,0,0,0,0,0,0,0,0,0,0
1985.66666666667,0,0,0,0,0,0,0,0,0,0
1985.75,0,0,0,0,0,0,0,0,0,0
1985.83333333333,0,0,0,0,0,0,0,0,0,0
1985.91666666667,0,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,0,0,0,0
1986.08333333333,0,0,0,0,0,0,0,0,0,0
1986.16666666667,0,0,0,0,0,0,0,0,0,0
1986.25,0,0,0,0,0,0,0,0,0,0
1986.33333333333,0,0,0,0,0,0,0,0,0,0
1986.41666666667,0,0,0,0,0,0,0,0,0,0
1986.5,0,0,0,0,0,0,0,0,0,0
1986.58333333333,0,0,0,0,0,0,0,0,0,0
1986.66666666667,0,0,0,0,0,0,0,0,0,0
1986.75,0,0,0,0,0,0,0,0,0,0
1986.83333333333,0,0,0,0,0,0,0,0,0,0
1986.91666666667,0,0,0,0,0,0,0,0,0,0
1987,0,0,0,0,0,0,0,0,0,0
1987.08333333333,0,0,0,0,0,0,0,0,0,0
1987.16666666667,0,0,0,0,0,0,0,0,0,0
1987.25,0,0,0,0,0,0,0,0,0,0
1987.33333333333,0,0,0,0,0,0,0,0,0,0
1987.41666666667,0,0,0,0,0,0,0,0,0,0
1987.5,0,0,0,0,0,0,0,0,0,0
1987.58333333333,0,0,0,0,0,0,0,0,0,0
1987.66666666667,0,0,0,0,0,0,0,0,0,0
1987.75,0,0,0,0,0,0,0,0,0,0
1987.83333333333,0,0,0,0,0,0,0,0,0,0
1987.91666666667,0,0,0,0,0,0,0,0,0,0
1988,0,0,0,0,0,0,0,0,0,0
1988.08333333333,0,0,0,0,0,0,0,0,0,0
1988.16666666667,0,0,0,0,0,0,0,0,0,0
1988.25,0,0,0,0,0,0,0,0,0,0
1988.33333333333,0,0,0,0,0,0,0,0,0,0
1988.41666666667,0,0,0,0,0,0,0,0,0,0
1988.5,0,0,0,0,0,0,0,0,0,0
1988.58333333333,0,0,0,0,0,0,0,0,0,0
1988.66666666667,0,0,0,0,0,0,0,0,0,0
1988.75,0,0,0,0,0,0,0,0,0,0
1988.83333333333,0,0,0,0,0,0,0,0,0,0
1988.91666666667,0,0,0,0,0,0,0,0,0,0
1989,0,0,0,0,0,0,0,0,0,0
1989.08333333333,0,0,0,0,0,0,0,0,0,0
1989.16666666667,0,0,0,0,0,0,0,0,0,0
1989.25,0,0,0,0,0,0,0,0,0,0
1989.33333333333,0,0,0,0,0,0,0,0,0,0
1989.41666666667,0,0,0,0,0,0,0,0,0,0
1989.5,0,0,0,0,0,0,0,0,0,0
1989.58333333333,0,0,0,0,0,0,0,0,0,0
1989.66666666667,0,0,0,0,0,0,0,0,0,0
1989.75,0,0,0,0,0,0,0,0,0,0
1989.83333333333,0,0,0,0,0,0,0,0,0,0
1989.91666666667,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0
1990.08333333333,0,0,0,0,0,0,0,0,0,0
1990.16666666667,0,0,0,0,0,0,0,0,0,0
1990.25,0,0,0,0,0,0,0,0,0,0
1990.33333333333,0,0,0,0,0,0,0,0,0,0
1990.41666666667,0,0,0,0,0,0,0,0,0,0
1990.5,0,0,0,0,0,0,0,0,0,0
1990.58333333333,0.375051569306822,0,0,0,0.902643478931561,0,0.860868671540498,0.816649716394301,0.795302256895036,0
1990.66666666667,0.594199112504219,0,0,0,0.967509751733919,0.882805493849799,0.945507871840245,0.912132832177896,0.895637434412355,0.744198628523754
1990.75,0.9546683325397,0.972150187016653,0.968312985300104,0.951372785780471,0.991667634646171,0.956583480711803,0.983052573237677,0.96448939908152,0.954409400747178,0.849976546335723
1990.83333333333,0.982977261050689,0.993755574615886,0.992321313499251,0.986484961726104,0.998372932884105,0.987309762689171,0.995853050960428,0.987985877941345,0.983052573237668,0.921659301902239
1990.91666666667,0.993983744764697,0.998974220949243,0.998610226136384,0.997143845315306,0.99975964631855,0.997099109221005,0.99920683937534,0.996615629426545,0.994666784955827,0.96377740118407
1991,0.99795587049121,0.99987744156062,0.999813441945877,0.999544440561423,0.999973264462249,0.9994846234019,0.999881982791736,0.999209387940166,0.998584711082272,0.985233540674645
1991.08333333333,0.999341269140579,0.999989404236945,0.999981518353283,0.999945447253618,0.999997768247554,0.999929158593897,0.999986386499785,0.999847304564817,0.999684216640875,0.994710217874438
1991.16666666667,0.99980443576754,0.99999933959063,0.999998653643131,0.999995114192077,0.999999860548967,0.999992491149788,0.999998785766264,0.999975674962908,0.999940893709145,0.998339108344948
1991.25,0.999947807633504,0.99999997040629,0.99999992806952,0.999999673655995,0.999999993490038,0.999999387792528,0.999999916424471,0.999996809490988,0.99999073580307,0.999543853568631
1991.33333333333,0.999987664063054,0.999999999048529,0.999999997187314,0.999999983777926,0.999999999773292,0.999999961679296,0.999999995567689,0.99999965594578,0.999998785766264,0.9998905978214
1991.41666666667,0.9999974388016,0.999999999978086,0.999999999919627,0.999999999400879,0.999999999994117,0.999999998161205,0.999999999819105,0.999999969530811,0.999999867067925,0.999977115342646
1991.5,0.999999534988097,0.999999999999639,0.999999999998324,0.999999999983581,0.999999999999886,0.99999999993244,0.999999999994324,0.999999997786071,0.999999987855055,0.999995829343552
1991.58333333333,0.999999926364701,0.999999999999996,0.999999999999974,0.999999999999666,0.999999999999998,0.999999999998101,0.999999999999863,0.999999999868111,0.999999999074713,0.999999338341888
1991.66666666667,0.999999989847048,1,1,0.999999999999995,1,0.999999999999959,0.999999999999997,0.999999999993562,0.99999999994125,0.999999908688671
1991.75,0.999999998782379,1,1,1,1,0.999999999999999,1,0.999999999999743,0.999999999996893,0.999999989044773
1991.83333333333,0.999999999873082,1,1,1,1,1,1,0.999999999999992,0.999999999999863,0.999999998857888
1991.91666666667,0.999999999988508,1,1,1,1,1,1,1,0.999999999999995,0.99999999989658
1992,0.999999999999097,1,1,1,1,1,1,1,1,0.999999999991869
1992.08333333333,0.999999999999938,1,1,1,1,1,1,1,1,0.999999999999445
1992.16666666667,0.888888888888885,1,1,1,0,1,1,1,1,0.999999999999967
1992.25,0.888888888888889,1,1,1,0,1,1,1,1,0.999999999999998
1992.33333333333,0.777777777777778,0,1,1,0,1,1,1,1,1
1992.41666666667,0.666666666666667,0,0,1,0,1,1,1,1,1
1992.5,0.555555555555556,0,0,0,0,1,1,1,1,1
1992.58333333333,0.111111111111111,0,0,0,0,0,0,0,0,1
1992.66666666667,0.111111111111111,0,0,0,0,0,0,0,0,1
1992.75,0.111111111111111,0,0,0,0,0,0,0,0,1
1992.83333333333,0.111111111111111,0,0,0,0,0,0,0,0,1
1992.91666666667,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0
1993.08333333333,0,0,0,0,0,0,0,0,0,0
1993.16666666667,0,0,0,0,0,0,0,0,0,0
1993.25,0,0,0,0,0,0,0,0,0,0
1993.33333333333,0,0,0,0,0,0,0,0,0,0
1993.41666666667,0,0,0,0,0,0,0,0,0,0
1993.5,0,0,0,0,0,0,0,0,0,0
1993.58333333333,0,0,0,0,0,0,0,0,0,0
1993.66666666667,0,0,0,0,0,0,0,0,0,0
1993.75,0,0,0,0,0,0,0,0,0,0
1993.83333333333,0,0,0,0,0,0,0,0,0,0
1993.91666666667,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0
1994.08333333333,0,0,0,0,0,0,0,0,0,0
1994.16666666667,0,0,0,0,0,0,0,0,0,0
1994.25,0,0,0,0,0,0,0,0,0,0
1994.33333333333,0,0,0,0,0,0,0,0,0,0
1994.41666666667,0,0,0,0,0,0,0,0,0,0
1994.5,0,0,0,0,0,0,0,0,0,0
1994.58333333333,0,0,0,0,0,0,0,0,0,0
1994.66666666667,0,0,0,0,0,0,0,0,0,0
1994.75,0,0,0,0,0,0,0,0,0,0
1994.83333333333,0,0,0,0,0,0,0,0,0,0
1994.91666666667,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0
1995.08333333333,0,0,0,0,0,0,0,0,0,0
1995.16666666667,0,0,0,0,0,0,0,0,0,0
1995.25,0,0,0,0,0,0,0,0,0,0
1995.33333333333,0,0,0,0,0,0,0,0,0,0
1995.41666666667,0,0,0,0,0,0,0,0,0,0
1995.5,0,0,0,0,0,0,0,0,0,0
1995.58333333333,0,0,0,0,0,0,0,0,0,0
1995.66666666667,0,0,0,0,0,0,0,0,0,0
1995.75,0,0,0,0,0,0,0,0,0,0
1995.83333333333,0,0,0,0,0,0,0,0,0,0
1995.91666666667,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0
1996.08333333333,0,0,0,0,0,0,0,0,0,0
1996.16666666667,0,0,0,0,0,0,0,0,0,0
1996.25,0,0,0,0,0,0,0,0,0,0
1996.33333333333,0,0,0,0,0,0,0,0,0,0
1996.41666666667,0,0,0,0,0,0,0,0,0,0
1996.5,0,0,0,0,0,0,0,0,0,0
1996.58333333333,0,0,0,0,0,0,0,0,0,0
1996.66666666667,0,0,0,0,0,0,0,0,0,0
1996.75,0,0,0,0,0,0,0,0,0,0
1996.83333333333,0,0,0,0,0,0,0,0,0,0
1996.91666666667,0,0,0,0,0,0,0,0,0,0
1997,0,0,0,0,0,0,0,0,0,0
1997.08333333333,0,0,0,0,0,0,0,0,0,0
1997.16666666667,0,0,0,0,0,0,0,0,0,0
1997.25,0,0,0,0,0,0,0,0,0,0
1997.33333333333,0,0,0,0,0,0,0,0,0,0
1997.41666666667,0,0,0,0,0,0,0,0,0,0
1997.5,0,0,0,0,0,0,0,0,0,0
1997.58333333333,0,0,0,0,0,0,0,0,0,0
1997.66666666667,0,0,0,0,0,0,0,0,0,0
1997.75,0,0,0,0,0,0,0,0,0,0
1997.83333333333,0,0,0,0,0,0,0,0,0,0
1997.91666666667,0,0,0,0,0,0,0,0,0,0
1998,0,0,0,0,0,0,0,0,0,0
1998.08333333333,0,0,0,0,0,0,0,0,0,0
1998.16666666667,0,0,0,0,0,0,0,0,0,0
1998.25,0,0,0,0,0,0,0,0,0,0
1998.33333333333,0,0,0,0,0,0,0,0,0,0
1998.41666666667,0,0,0,0,0,0,0,0,0,0
1998.5,0,0,0,0,0,0,0,0,0,0
1998.58333333333,0,0,0,0,0,0,0,0,0,0
1998.66666666667,0,0,0,0,0,0,0,0,0,0
1998.75,0,0,0,0,0,0,0,0,0,0
1998.83333333333,0,0,0,0,0,0,0,0,0,0
1998.91666666667,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0
1999.08333333333,0,0,0,0,0,0,0,0,0,0
1999.16666666667,0,0,0,0,0,0,0,0,0,0
1999.25,0,0,0,0,0,0,0,0,0,0
1999.33333333333,0,0,0,0,0,0,0,0,0,0
1999.41666666667,0,0,0,0,0,0,0,0,0,0
1999.5,0,0,0,0,0,0,0,0,0,0
1999.58333333333,0,0,0,0,0,0,0,0,0,0
1999.66666666667,0,0,0,0,0,0,0,0,0,0
1999.75,0,0,0,0,0,0,0,0,0,0
1999.83333333333,0,0,0,0,0,0,0,0,0,0
1999.91666666667,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0
2000.08333333333,0,0,0,0,0,0,0,0,0,0
2000.16666666667,0,0,0,0,0,0,0,0,0,0
2000.25,0,0,0,0,0,0,0,0,0,0
2000.33333333333,0,0,0,0,0,0,0,0,0,0
2000.41666666667,0,0,0,0,0,0,0,0,0,0
2000.5,0,0,0,0,0,0,0,0,0,0
2000.58333333333,0,0,0,0,0,0,0,0,0,0
2000.66666666667,0,0,0,0,0,0,0,0,0,0
2000.75,0,0,0,0,0,0,0,0,0,0
2000.83333333333,0,0,0,0,0,0,0,0,0,0
2000.91666666667,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0
2001.08333333333,0,0,0,0,0,0,0,0,0,0
2001.16666666667,0.0907388573771446,0,0,0,0,0,0,0.816649716394301,0,0
2001.25,0.571853407640828,0,0,0.951372785780471,0,0.882805493849799,0.860868671540498,0.912132832177896,0.795302256895036,0.744198628523754
2001.33333333333,0.722369241448812,0,0,0.986484961726104,0.902643478931561,0.956583480711803,0.945507871840245,0.96448939908152,0.895637434412355,0.849976546335723
2001.41666666667,0.97105929843151,0.972150187016653,0.968312985300104,0.997143845315306,0.967509751733919,0.987309762689171,0.983052573237677,0.987985877941345,0.954409400747178,0.921659301902239
2001.5,0.990409636372494,0.993755574615886,0.992321313499251,0.999544440561423,0.991667634646171,0.997099109221005,0.995853050960428,0.996615629426545,0.983052573237668,0.96377740118407
2001.58333333333,0.997078222619025,0.998974220949243,0.998610226136384,0.999945447253618,0.998372932884105,0.9994846234019,0.99920683937534,0.999209387940166,0.994666784955827,0.985233540674645
2001.66666666667,0.999155446547142,0.99987744156062,0.999813441945877,0.999995114192077,0.99975964631855,0.999929158593897,0.999881982791736,0.999847304564817,0.998584711082272,0.994710217874438
2001.75,0.999769082034086,0.999989404236945,0.999981518353283,0.999999673655995,0.999973264462249,0.999992491149788,0.999986386499785,0.999975674962908,0.999684216640875,0.998339108344948
2001.83333333333,0.999941719509644,0.99999933959063,0.999998653643131,0.999999983777926,0.999997768247554,0.999999387792528,0.999998785766264,0.999996809490988,0.999940893709145,0.999543853568631
2001.91666666667,0.999986736233297,0.99999997040629,0.99999992806952,0.999999999400879,0.999999860548967,0.999999961679296,0.999999916424471,0.99999965594578,0.99999073580307,0.9998905978214
2002,0.999997317119786,0.999999999048529,0.999999997187314,0.999999999983581,0.999999993490038,0.999999998161205,0.999999995567689,0.999999969530811,0.999998785766264,0.999977115342646
2002.08333333333,0.999999521513307,0.999999999978086,0.999999999919627,0.999999999999666,0.999999999773292,0.99999999993244,0.999999999819105,0.999999997786071,0.999999867067925,0.999995829343552
2002.16666666667,0.999999925116617,0.999999999999639,0.999999999998324,0.999999999999995,0.999999999994117,0.999999999998101,0.999999999994324,0.999999999868111,0.999999987855055,0.999999338341888
2002.25,0.999999989750736,0.999999999999996,0.999999999999974,1,0.999999999999886,0.999999999999959,0.999999999999863,0.999999999993562,0.999999999074713,0.999999908688671
2002.33333333333,0.999999998776195,1,1,1,0.999999999999998,0.999999999999999,0.999999999999997,0.999999999999743,0.99999999994125,0.999999989044773
2002.41666666667,0.999999999872752,1,1,1,1,1,1,0.999999999999992,0.999999999996893,0.999999998857888
2002.5,0.999999999988494,1,1,1,1,1,1,1,0.999999999999863,0.99999999989658
2002.58333333333,0.999999999999096,1,1,1,1,1,1,1,0.999999999999995,0.999999999991869
2002.66666666667,0.777777777777716,0,1,1,0,1,1,1,1,0.999999999999445
2002.75,0.777777777777774,0,1,1,0,1,1,1,1,0.999999999999967
2002.83333333333,0.777777777777778,0,1,1,0,1,1,1,1,0.999999999999998
2002.91666666667,0.777777777777778,0,1,1,0,1,1,1,1,1
2003,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.08333333333,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.16666666667,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.25,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.33333333333,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.41666666667,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.5,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.58333333333,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.66666666667,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.75,0.777777777777778,0,1,1,0,1,1,1,1,1
2003.83333333333,0.666666666666667,0,1,1,0,1,1,1,1,0
2003.91666666667,0.111111111111111,0,0,1,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0
2004.08333333333,0,0,0,0,0,0,0,0,0,0
2004.16666666667,0,0,0,0,0,0,0,0,0,0
2004.25,0,0,0,0,0,0,0,0,0,0
2004.33333333333,0,0,0,0,0,0,0,0,0,0
2004.41666666667,0,0,0,0,0,0,0,0,0,0
2004.5,0,0,0,0,0,0,0,0,0,0
2004.58333333333,0,0,0,0,0,0,0,0,0,0
2004.66666666667,0,0,0,0,0,0,0,0,0,0
2004.75,0,0,0,0,0,0,0,0,0,0
2004.83333333333,0,0,0,0,0,0,0,0,0,0
2004.91666666667,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0
2005.08333333333,0,0,0,0,0,0,0,0,0,0
2005.16666666667,0,0,0,0,0,0,0,0,0,0
2005.25,0,0,0,0,0,0,0,0,0,0
2005.33333333333,0,0,0,0,0,0,0,0,0,0
2005.41666666667,0,0,0,0,0,0,0,0,0,0
2005.5,0,0,0,0,0,0,0,0,0,0
2005.58333333333,0,0,0,0,0,0,0,0,0,0
2005.66666666667,0,0,0,0,0,0,0,0,0,0
2005.75,0,0,0,0,0,0,0,0,0,0
2005.83333333333,0,0,0,0,0,0,0,0,0,0
2005.91666666667,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0
2006.08333333333,0,0,0,0,0,0,0,0,0,0
2006.16666666667,0,0,0,0,0,0,0,0,0,0
2006.25,0,0,0,0,0,0,0,0,0,0
2006.33333333333,0,0,0,0,0,0,0,0,0,0
2006.41666666667,0,0,0,0,0,0,0,0,0,0
2006.5,0,0,0,0,0,0,0,0,0,0
2006.58333333333,0,0,0,0,0,0,0,0,0,0
2006.66666666667,0,0,0,0,0,0,0,0,0,0
2006.75,0,0,0,0,0,0,0,0,0,0
2006.83333333333,0,0,0,0,0,0,0,0,0,0
2006.91666666667,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0
2007.08333333333,0,0,0,0,0,0,0,0,0,0
2007.16666666667,0,0,0,0,0,0,0,0,0,0
2007.25,0,0,0,0,0,0,0,0,0,0
2007.33333333333,0,0,0,0,0,0,0,0,0,0
2007.41666666667,0,0,0,0,0,0,0,0,0,0
2007.5,0,0,0,0,0,0,0,0,0,0
2007.58333333333,0,0,0,0,0,0,0,0,0,0
2007.66666666667,0,0,0,0,0,0,0,0,0,0
2007.75,0,0,0,0,0,0,0,0,0,0
2007.83333333333,0,0,0,0,0,0,0,0,0,0
2007.91666666667,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0
2008.08333333333,0,0,0,0,0,0,0,0,0,0
2008.16666666667,0.0907388573771446,0,0,0,0,0,0,0.816649716394301,0,0
2008.25,0.101348092464211,0,0,0,0,0,0,0.912132832177896,0,0
2008.33333333333,0.677964523844738,0,0,0.951372785780471,0.902643478931561,0.882805493849799,0.860868671540498,0.96448939908152,0.795302256895036,0.744198628523754
2008.41666666667,0.947794344113139,0.972150187016653,0.968312985300104,0.986484961726104,0.967509751733919,0.956583480711803,0.945507871840245,0.987985877941345,0.895637434412355,0.849976546335723
2008.5,0.97977055956438,0.993755574615886,0.992321313499251,0.997143845315306,0.991667634646171,0.987309762689171,0.983052573237677,0.996615629426545,0.954409400747178,0.921659301902239
2008.58333333333,0.992721482563832,0.998974220949243,0.998610226136384,0.999544440561423,0.998372932884105,0.997099109221005,0.995853050960428,0.999209387940166,0.983052573237668,0.96377740118407
2008.66666666667,0.997537230005688,0.99987744156062,0.999813441945877,0.999945447253618,0.99975964631855,0.9994846234019,0.99920683937534,0.999847304564817,0.994666784955827,0.985233540674645
2008.75,0.999224560727756,0.999989404236945,0.999981518353283,0.999995114192077,0.999973264462249,0.999929158593897,0.999881982791736,0.999975674962908,0.998584711082272,0.994710217874438
2008.83333333333,0.999777160807077,0.99999933959063,0.999998653643131,0.999999673655995,0.999997768247554,0.999992491149788,0.999986386499785,0.999996809490988,0.999684216640875,0.998339108344948
2008.91666666667,0.999942479953895,0.99999997040629,0.99999992806952,0.999999983777926,0.999999860548967,0.999999387792528,0.999998785766264,0.99999965594578,0.999940893709145,0.999543853568631
2009,0.999986796709534,0.999999999048529,0.999999997187314,0.999999999400879,0.999999993490038,0.999999961679296,0.999999916424471,0.999999969530811,0.99999073580307,0.9998905978214
2009.08333333333,0.999997321364274,0.999999999978086,0.999999999919627,0.999999999983581,0.999999999773292,0.999999998161205,0.999999995567689,0.999999997786071,0.999998785766264,0.999977115342646
2009.16666666667,0.99999952178032,0.999999999999639,0.999999999998324,0.999999999999666,0.999999999994117,0.99999999993244,0.999999999819105,0.999999999868111,0.999999867067925,0.999995829343552
2009.25,0.99999992513142,0.999999999999996,0.999999999999974,0.999999999999995,0.999999999999886,0.999999999998101,0.999999999994324,0.999999999993562,0.999999987855055,0.999999338341888
2009.33333333333,0.999999989751438,1,1,1,0.999999999999998,0.999999999999959,0.999999999999863,0.999999999999743,0.999999999074713,0.999999908688671
2009.41666666667,0.999999998776223,1,1,1,1,0.999999999999999,0.999999999999997,0.999999999999992,0.99999999994125,0.999999989044773
2009.5,0.999999999872753,1,1,1,1,1,1,1,0.999999999996893,0.999999998857888
2009.58333333333,0.999999999988494,1,1,1,1,1,1,1,0.999999999999863,0.99999999989658
2009.66666666667,0.999999999999096,1,1,1,1,1,1,1,0.999999999999995,0.999999999991869
2009.75,0.999999999999938,1,1,1,1,1,1,1,1,0.999999999999445
2009.83333333333,0.999999999999996,1,1,1,1,1,1,1,1,0.999999999999967
2009.91666666667,1,1,1,1,1,1,1,1,1,0.999999999999998
2010,0.777777777777778,0,1,1,0,1,1,1,1,1
2010.08333333333,0.333333333333333,0,0,1,0,0,0,1,0,1
2010.16666666667,0.111111111111111,0,0,0,0,0,0,0,0,1
2010.25,0.111111111111111,0,0,0,0,0,0,0,0,1
2010.33333333333,0,0,0,0,0,0,0,0,0,0
2010.41666666667,0,0,0,0,0,0,0,0,0,0
2010.5,0,0,0,0,0,0,0,0,0,0
2010.58333333333,0,0,0,0,0,0,0,0,0,0
2010.66666666667,0,0,0,0,0,0,0,0,0,0
2010.75,0,0,0,0,0,0,0,0,0,0
2010.83333333333,0,0,0,0,0,0,0,0,0,0
2010.91666666667,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0
2011.08333333333,0,0,0,0,0,0,0,0,0,0
2011.16666666667,0,0,0,0,0,0,0,0,0,0
2011.25,0,0,0,0,0,0,0,0,0,0
2011.33333333333,0,0,0,0,0,0,0,0,0,0
2011.41666666667,0,0,0,0,0,0,0,0,0,0
2011.5,0,0,0,0,0,0,0,0,0,0
2011.58333333333,0,0,0,0,0,0,0,0,0,0
2011.66666666667,0,0,0,0,0,0,0,0,0,0
2011.75,0,0,0,0,0,0,0,0,0,0
2011.83333333333,0,0,0,0,0,0,0,0,0,0
2011.91666666667,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0
2012.08333333333,0,0,0,0,0,0,0,0,0,0
2012.16666666667,0,0,0,0,0,0,0,0,0,0
2012.25,0,0,0,0,0,0,0,0,0,0
2012.33333333333,0,0,0,0,0,0,0,0,0,0
2012.41666666667,0,0,0,0,0,0,0,0,0,0
2012.5,0,0,0,0,0,0,0,0,0,0
2012.58333333333,0,0,0,0,0,0,0,0,0,0
2012.66666666667,0,0,0,0,0,0,0,0,0,0
2012.75,0,0,0,0,0,0,0,0,0,0
2012.83333333333,0,0,0,0,0,0,0,0,0,0
2012.91666666667,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0
2013.08333333333,0,0,0,0,0,0,0,0,0,0
2013.16666666667,0,0,0,0,0,0,0,0,0,0
2013.25,0,0,0,0,0,0,0,0,0,0
